uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"12b4bf84-aaa9-42b1-a66a-efbf176d236d","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","C1","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2016-06-02T11Z","HARV_006.C1.2016-06-02T06:36-04:00[US/Eastern]",20,35,81,70,"mixed deciduous/evergreen forest",13,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"5f2beba6-c27e-4e23-bb1e-f35d6c640fa4","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","C2","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2016-06-02T11Z","HARV_006.C2.2016-06-02T07:00-04:00[US/Eastern]",20,35,81,70,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"e919b2a2-7395-4d75-9602-5f0bea178d21","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","C3","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2016-06-02T11Z","HARV_006.C3.2016-06-02T07:27-04:00[US/Eastern]",20,35,81,70,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"d59b328a-6a60-473a-a074-79c78ba2e112","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","B3","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2016-06-02T12Z","HARV_006.B3.2016-06-02T07:55-04:00[US/Eastern]",20,35,81,70,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"0207ea1d-0385-4dd1-8df6-3988873d95b8","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","A3","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2016-06-02T12Z","HARV_006.A3.2016-06-02T08:19-04:00[US/Eastern]",20,35,81,70,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"57e202f6-4de1-47b8-9773-fd95f713ba3c","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","A2","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2016-06-02T13Z","HARV_006.A2.2016-06-02T08:39-04:00[US/Eastern]",20,35,81,70,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"5d327a19-0d82-492a-9f10-ec41f7b84596","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","B2","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2016-06-02T13Z","HARV_006.B2.2016-06-02T08:56-04:00[US/Eastern]",20,35,81,70,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"fbf58d9e-9b4d-481e-85b0-523a507b1464","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","A1","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2016-06-02T13Z","HARV_006.A1.2016-06-02T09:17-04:00[US/Eastern]",20,35,81,70,"mixed deciduous/evergreen forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"f1372905-bd07-4763-88d9-7b63b9b8f2d0","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C3","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2016-06-03T11Z","HARV_001.C3.2016-06-03T06:53-04:00[US/Eastern]",100,100,82,96,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","Point 7 is at the edge of the reservoir, so about half the area is over water.","JRITT"
"565c0733-88e1-4744-880f-76249c9fea1b","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B3","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2016-06-03T12Z","HARV_001.B3.2016-06-03T07:32-04:00[US/Eastern]",100,100,82,96,"mixed deciduous/evergreen forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","Point 7 is at the edge of the reservoir, so about half the area is over water.","JRITT"
"283e86a3-0eef-4807-9ed1-d20d92c3d475","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",100,100,82,96,"mixed deciduous/evergreen forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","Point 7 is at the edge of the reservoir, so about half the area is over water.","JRITT"
"0a760e20-4c6d-49c4-9c47-b40d67c975b2","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",100,100,82,96,"deciduous forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","Point 7 is at the edge of the reservoir, so about half the area is over water.","JRITT"
"b3f378b9-030d-4311-99d8-bb00deec80e7","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",100,100,82,96,"mixed deciduous/evergreen forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","Point 7 is at the edge of the reservoir, so about half the area is over water.","JRITT"
"6537f14c-a168-4095-b0e1-c004fb634159","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",100,100,82,96,"mixed deciduous/evergreen forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","Point 7 is at the edge of the reservoir, so about half the area is over water.","JRITT"
"cf88e15c-c1c3-46cb-a505-073d5f87edfa","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",100,100,82,96,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","Point 7 is at the edge of the reservoir, so about half the area is over water.","JRITT"
"14eefa5d-cf7b-4607-9d20-03c985636a8f","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",100,100,82,96,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","Point 7 is at the edge of the reservoir, so about half the area is over water.","JRITT"
"67a8fcd0-afdd-4d9c-b58b-6377e1d17572","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C1","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2016-06-03T14Z","HARV_001.C1.2016-06-03T10:03-04:00[US/Eastern]",100,100,82,96,"deciduous forest",17,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH","Point 7 is at the edge of the reservoir, so about half the area is over water.","JRITT"
"a1b94d48-539a-4c8a-9e6d-d66f9a2b06c3","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","B1","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2016-06-06T10Z","HARV_023.B1.2016-06-06T05:59-04:00[US/Eastern]",65,40,85,91,"mixed deciduous/evergreen forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"10db1e10-579d-45cc-a7de-14fd3b230d62","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","B2","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2016-06-06T10Z","HARV_023.B2.2016-06-06T06:21-04:00[US/Eastern]",65,40,85,91,"mixed deciduous/evergreen forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"0ad891c4-4a79-4f7e-93e5-c71b95d27073","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","B3","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2016-06-06T11Z","HARV_023.B3.2016-06-06T06:45-04:00[US/Eastern]",65,40,85,91,"mixed deciduous/evergreen forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"f01e4ef7-ef1f-4b55-9bad-e7a4ebbca119","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","A3","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2016-06-06T11Z","HARV_023.A3.2016-06-06T07:07-04:00[US/Eastern]",65,40,85,91,"mixed deciduous/evergreen forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"72465f06-d269-48e7-8e23-31cb3ab46c55","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","A2","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2016-06-06T12Z","HARV_023.A2.2016-06-06T07:33-04:00[US/Eastern]",65,40,85,91,"mixed deciduous/evergreen forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"6fe8bf85-90f8-4b5c-bbf5-08b5367a456d","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","A1","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2016-06-06T12Z","HARV_023.A1.2016-06-06T07:55-04:00[US/Eastern]",65,40,85,91,"mixed deciduous/evergreen forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"63264227-fea7-49ef-9a9f-97eba621e508","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","C1","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2016-06-06T12Z","HARV_023.C1.2016-06-06T08:27-04:00[US/Eastern]",65,40,85,91,"evergreen forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"d2be7d7a-c1b4-4af7-b484-801e42c7493d","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","C2","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2016-06-06T13Z","HARV_023.C2.2016-06-06T08:50-04:00[US/Eastern]",65,40,85,91,"evergreen forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"b3432390-21d1-4b36-9c79-0fab2ad4adff","HARV_023.birdGrid.brd","D01","HARV","HARV_023","distributed","C3","evergreenForest",42.414919,-72.228418,"WGS84",250.2,180.5,0.2,"2016-06-06T13Z","HARV_023.C3.2016-06-06T09:17-04:00[US/Eastern]",65,40,85,91,"evergreen forest",20,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"c177bf7c-f2d6-411e-b2d0-e0f02bc644ef","HARV_004.birdGrid.brd","D01","HARV","HARV_004","distributed","A3","mixedForest",42.427892,-72.228126,"WGS84",250.1,185.7,0.1,"2016-06-06T14Z","HARV_004.A3.2016-06-06T09:43-04:00[US/Eastern]",45,30,92,94,"mixed deciduous/evergreen forest",20,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"7664281a-ab4b-4383-8e18-f733a1eedc1a","HARV_004.birdGrid.brd","D01","HARV","HARV_004","distributed","A2","mixedForest",42.427892,-72.228126,"WGS84",250.1,185.7,0.1,"2016-06-06T14Z","HARV_004.A2.2016-06-06T09:56-04:00[US/Eastern]",45,30,92,94,"mixed deciduous/evergreen forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"7959376f-8ceb-4f9f-95a9-657d68cb7c73","HARV_004.birdGrid.brd","D01","HARV","HARV_004","distributed","A1","mixedForest",42.427892,-72.228126,"WGS84",250.1,185.7,0.1,"2016-06-06T14Z","HARV_004.A1.2016-06-06T10:09-04:00[US/Eastern]",45,30,92,94,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"a4b1e520-41a6-4dc4-9a62-a9431f0cb44b","HARV_004.birdGrid.brd","D01","HARV","HARV_004","distributed","B3","mixedForest",42.427892,-72.228126,"WGS84",250.1,185.7,0.1,"2016-06-07T10Z","HARV_004.B3.2016-06-07T06:04-04:00[US/Eastern]",100,50,78,84,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"ea2832bb-0a17-407d-a67c-db1ef97d6b28","HARV_004.birdGrid.brd","D01","HARV","HARV_004","distributed","B2","mixedForest",42.427892,-72.228126,"WGS84",250.1,185.7,0.1,"2016-06-07T10Z","HARV_004.B2.2016-06-07T06:19-04:00[US/Eastern]",100,50,78,84,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"64dbd8e7-7970-42a9-b04a-dbc73296d255","HARV_004.birdGrid.brd","D01","HARV","HARV_004","distributed","B1","mixedForest",42.427892,-72.228126,"WGS84",250.1,185.7,0.1,"2016-06-07T11Z","HARV_004.B1.2016-06-07T06:36-04:00[US/Eastern]",100,50,78,84,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"8fa6eb10-20a9-4793-942a-b4771b2fd4ae","HARV_004.birdGrid.brd","D01","HARV","HARV_004","distributed","C1","mixedForest",42.427892,-72.228126,"WGS84",250.1,185.7,0.1,"2016-06-07T11Z","HARV_004.C1.2016-06-07T06:57-04:00[US/Eastern]",100,50,78,84,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"f9631ac0-228f-4dca-9c32-69150a48b03f","HARV_004.birdGrid.brd","D01","HARV","HARV_004","distributed","C2","mixedForest",42.427892,-72.228126,"WGS84",250.1,185.7,0.1,"2016-06-07T11Z","HARV_004.C2.2016-06-07T07:14-04:00[US/Eastern]",100,50,78,84,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"18217e8e-ff61-4b7c-9288-3b86bd244fce","HARV_004.birdGrid.brd","D01","HARV","HARV_004","distributed","C3","mixedForest",42.427892,-72.228126,"WGS84",250.1,185.7,0.1,"2016-06-07T12Z","HARV_004.C3.2016-06-07T07:35-04:00[US/Eastern]",100,50,78,84,"mixed deciduous/evergreen forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"936d39a2-0748-493f-8eec-64b4df00b895","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","A3","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2016-06-07T12Z","HARV_012.A3.2016-06-07T08:19-04:00[US/Eastern]",57,30,84,65,"mixed deciduous/evergreen forest",19,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"3ac9b195-df65-46a6-8502-7b9339b324dc","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","A2","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2016-06-07T13Z","HARV_012.A2.2016-06-07T08:38-04:00[US/Eastern]",57,30,84,65,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"a189147f-8cfc-4168-b233-0a8b698aa65f","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","A1","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2016-06-07T13Z","HARV_012.A1.2016-06-07T09:01-04:00[US/Eastern]",57,30,84,65,"deciduous forest",23,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"dce8ab56-9cc4-4561-9c38-50b3cf0bcef8","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","B1","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2016-06-07T13Z","HARV_012.B1.2016-06-07T09:19-04:00[US/Eastern]",57,30,84,65,"deciduous forest",22,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"862b1897-4b3d-4ab4-a2c5-d0b094f5ca6d","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","C1","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2016-06-07T14Z","HARV_012.C1.2016-06-07T09:34-04:00[US/Eastern]",57,30,84,65,"deciduous forest",23,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"96bf03c5-9362-4091-98f3-1794757ee75f","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","C2","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2016-06-07T14Z","HARV_012.C2.2016-06-07T09:51-04:00[US/Eastern]",57,30,84,65,"deciduous forest",23,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"a964b393-0c68-4bed-9127-dc64ef0bafca","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","B3","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2016-06-08T10Z","HARV_012.B3.2016-06-08T05:57-04:00[US/Eastern]",67,5,74,71,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"c5d1e985-3818-461f-bc2c-fa4578126c43","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","B2","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2016-06-08T10Z","HARV_012.B2.2016-06-08T06:12-04:00[US/Eastern]",67,5,74,71,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"e1d02b1b-fdc6-4dbf-b384-06b6171e83c8","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","C3","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2016-06-08T10Z","HARV_012.C3.2016-06-08T06:29-04:00[US/Eastern]",67,5,74,71,"mixed deciduous/evergreen forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"5fd2ce27-e3e7-4afc-b3af-e2369450365b","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","A1","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2016-06-08T12Z","HARV_024.A1.2016-06-08T07:39-04:00[US/Eastern]",7,20,75,60,"deciduous forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"abde9b6a-c507-4423-817a-b4d27e1791fe","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","B1","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2016-06-08T12Z","HARV_024.B1.2016-06-08T07:57-04:00[US/Eastern]",7,20,75,60,"mixed deciduous/evergreen forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"2c822776-3df2-4428-bab6-7c869e321ed9","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","C1","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2016-06-08T12Z","HARV_024.C1.2016-06-08T08:10-04:00[US/Eastern]",7,20,75,60,"evergreen forest",16,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"32f8fce0-a776-4a51-8e35-835dfae225fe","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","C2","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2016-06-08T12Z","HARV_024.C2.2016-06-08T08:29-04:00[US/Eastern]",7,20,75,60,"evergreen forest",16,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"a15628d3-a99d-4011-9050-1a3fb9e6cc7f","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","C3","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2016-06-08T13Z","HARV_024.C3.2016-06-08T08:49-04:00[US/Eastern]",7,20,75,60,"mixed deciduous/evergreen forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"67fd43b0-ad45-4b0a-9f6e-9fe75141e4de","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","B3","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2016-06-08T13Z","HARV_024.B3.2016-06-08T09:22-04:00[US/Eastern]",7,20,75,60,"wetland",19,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"d862043f-6907-49f1-af8c-1c2de5054b2f","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","A3","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2016-06-08T14Z","HARV_024.A3.2016-06-08T09:43-04:00[US/Eastern]",7,20,75,60,"deciduous forest",18,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"552fb1dd-5aef-499b-bbc8-d6d45549702f","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","A2","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2016-06-08T14Z","HARV_024.A2.2016-06-08T09:59-04:00[US/Eastern]",7,20,75,60,"mixed deciduous/evergreen forest",19,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"b1422167-edf4-439c-a7f0-5ca5c269b6ba","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","B2","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2016-06-09T10Z","HARV_024.B2.2016-06-09T06:16-04:00[US/Eastern]",87,92,62,62,"mixed deciduous/evergreen forest",14,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"60fb50d5-641a-46e1-8329-e214aa16aad9","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","C3","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2016-06-09T11Z","HARV_016.C3.2016-06-09T06:50-04:00[US/Eastern]",100,95,60,59,"deciduous forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
"e639f4a9-591d-4cac-9a3c-81536adc7d50","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","C2","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2016-06-09T11Z","HARV_016.C2.2016-06-09T07:10-04:00[US/Eastern]",100,95,60,59,"mixed deciduous/evergreen forest",14,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vH",,"JRITT"
